fixNum_f,numSaccs_f,trialNum_f,rawTrialNum_f,rewardedSacc_f,saccPeakVel_f,expectedPeakVel_f,t_fix_f,t_sacc_f,x_targ_f,y_targ_f,x_dist_f,y_dist_f,x_curFix_f,y_curFix_f
8,8,1431,3260,0,354.435729980469,372.108734130859,20646288,20646479,2.8878311073764,8.75517050014114,20.4898492856706,-2.97950828538835,2.05583786964417,8.46430110931396
1,3,1432,3264,0,79.62939453125,77.6721649169922,20667977,20667939,-8.84684767815309,2.8878311073764,-8.75517050014114,-2.8878311073764,NaN,NaN
2,3,1432,3264,1,294.909790039063,286.307891845703,20667971,20668256,-8.84684767815309,2.8878311073764,-8.75517050014114,-2.8878311073764,0.523007392883301,-1.15162932872772
3,3,1432,3264,0,198.559844970703,211.524932861328,20668319,20668546,-8.84684767815309,2.8878311073764,-8.75517050014114,-2.8878311073764,-8.04594898223877,-2.7958652973175
1,3,1433,3277,1,488.706115722656,470.672943115234,20745840,20746176,8.75517050014114,8.75517050014114,-20.5815264636826,8.75517050014114,0.0606151036918163,-0.116567969322205
2,3,1433,3277,0,776.976135253906,813.785095214844,20746244,20747039,8.75517050014114,8.75517050014114,-20.5815264636826,8.75517050014114,7.86409044265747,9.35707855224609
3,3,1433,3277,0,720.618225097656,731.999206542969,20747185,20747392,8.75517050014114,8.75517050014114,-20.5815264636826,8.75517050014114,-8.23759174346924,-9.06121921539307
1,4,1434,3281,0,422.190124511719,396.128448486328,20766801,20767043,-8.84684767815309,2.8878311073764,8.84684767815309,-2.8878311073764,0.82399982213974,0.572707712650299
2,4,1434,3281,0,928.869873046875,894.917053222656,20767112,20767712,-8.84684767815309,2.8878311073764,8.84684767815309,-2.8878311073764,10.1769857406616,-1.80658161640167
3,4,1434,3281,0,833.740356445313,823.185302734375,20767796,20768049,-8.84684767815309,2.8878311073764,8.84684767815309,-2.8878311073764,-14.4538316726685,12.572039604187
4,4,1434,3281,0,199.85090637207,185.775268554688,20768138,20768370,-8.84684767815309,2.8878311073764,8.84684767815309,-2.8878311073764,1.65725231170654,-6.32619476318359
1,2,1435,3283,1,546.502990722656,547.388427734375,20776604,20777041,-14.7141870709178,8.75517050014114,8.84684767815309,2.97950828538835,0.601761758327484,0.591620981693268
2,2,1435,3283,0,722.389770507813,867.600158691406,20777111,20777874,-14.7141870709178,8.75517050014114,8.84684767815309,2.97950828538835,-14.3316955566406,8.81991195678711
1,3,1436,3285,0,411.059509277344,453.198028564453,20788485,20788847,-8.84684767815309,8.75517050014114,14.6225098929059,-2.97950828538835,0.504731357097626,0.296184897422791
2,3,1436,3285,1,122.24739074707,130.746047973633,20788927,20789151,-8.84684767815309,8.75517050014114,14.6225098929059,-2.97950828538835,-10.6862115859985,6.56874704360962
3,3,1436,3285,0,480.859802246094,544.1259765625,20789209,20789808,-8.84684767815309,8.75517050014114,14.6225098929059,-2.97950828538835,-9.89292335510254,9.34117889404297
1,5,1437,3286,0,65.1637878417969,82.6514892578125,20795445,20795511,14.6225098929059,-8.84684767815309,-2.8878311073764,8.84684767815309,-0.408874303102493,-0.164069607853889
2,5,1437,3286,0,406.217712402344,410.157562255859,20795556,20795655,14.6225098929059,-8.84684767815309,-2.8878311073764,8.84684767815309,0.702405154705048,0.376671344041824
3,5,1437,3286,0,217.766693115234,211.687362670898,20795738,20795893,14.6225098929059,-8.84684767815309,-2.8878311073764,8.84684767815309,-8.49057388305664,7.31069231033325
4,5,1437,3286,0,485.387725830078,475.442169189453,20795955,20796701,14.6225098929059,-8.84684767815309,-2.8878311073764,8.84684767815309,-3.59481072425842,9.67322444915771
5,5,1437,3286,0,197.739120483398,200.885757446289,20796776,20797137,14.6225098929059,-8.84684767815309,-2.8878311073764,8.84684767815309,-14.9698190689087,3.30885148048401
1,3,1438,3287,0,518.169799804688,543.874816894531,20802830,20803044,20.4898492856706,-8.84684767815309,-20.4898492856706,8.84684767815309,0.677399635314941,0.731130301952362
2,3,1438,3287,0,159.423965454102,154.022003173828,20803136,20803252,20.4898492856706,-8.84684767815309,-20.4898492856706,8.84684767815309,-14.2212018966675,7.61145830154419
3,3,1438,3287,0,106.60563659668,88.6489486694336,20803303,20803634,20.4898492856706,-8.84684767815309,-20.4898492856706,8.84684767815309,-17.9793090820313,8.8189754486084
1,2,1439,3288,0,356.475219726563,332.635864257813,20809648,20810012,2.8878311073764,8.75517050014114,-14.7141870709178,-8.84684767815309,0.00937139987945557,0.249085143208504
2,2,1439,3288,0,773.10302734375,701.162475585938,20810061,20810246,2.8878311073764,8.75517050014114,-14.7141870709178,-8.84684767815309,2.47929573059082,9.53660106658936
1,15,1440,3291,0,634.187377929688,599.528259277344,20822987,20823204,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,0.303584367036819,0.279262185096741
2,15,1440,3291,0,135.033966064453,129.407775878906,20823286,20823889,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,16.9180297851563,5.2010931968689
3,15,1440,3291,0,681.93408203125,680.855224609375,20823939,20824230,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,13.4368438720703,6.34946632385254
4,15,1440,3291,0,378.258422851563,375.848754882813,20824314,20824686,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,-5.64829015731812,12.5013227462769
5,15,1440,3291,0,634.615112304688,606.145385742188,20824758,20824988,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,-9.74485206604004,3.54164147377014
6,15,1440,3291,0,795.704956054688,804.893676757813,20825065,20825278,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,-4.52309322357178,-13.1677370071411
7,15,1440,3291,0,400.382263183594,401.205200195313,20825374,20825514,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,18.1108703613281,-5.25809335708618
8,15,1440,3291,0,771.824951171875,714.493469238281,20825588,20825815,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,14.0879716873169,4.0418701171875
9,15,1440,3291,0,257.088043212891,235.464630126953,20825894,20826258,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,-3.58834958076477,14.7467985153198
10,15,1440,3291,0,146.26432800293,130.22428894043,20826324,20826790,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,-4.08505582809448,9.58188247680664
11,15,1440,3291,0,505.183410644531,519.667297363281,20826837,20827486,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,-3.61642146110535,6.44702386856079
12,15,1440,3291,0,416.071899414063,440.253723144531,20827565,20828014,-2.97950828538835,14.6225098929059,14.6225098929059,2.8878311073764,-1.64797413349152,-7.69482946395874
